cleaned_text	lemm_text
Это твоя Сикстинская капелла.	это твой сикстинский капелла
О, черт.	о черта
Вон там я нашел коробку Miracle-Gro от 1982 года.	вон найти коробка miraclegro 1982 год
Хорошо.	хорошо
С меня хватит.	с хватить
Хватит, говорю.	хватить говорить
Как насчет того, чтобы нам с тобой действительно пожить?	как насчёт тот мы ты действительно пожить
А мы не можем схитрить?	а мочь схитрить
Сделать так, чтобы повторяющиеся изображения Comet	сделать так повторяться изображение comet
сохранялись в кэш пользователей Netscape?	сохраняться кэш пользователь netscape
Тогда будет грузиться намного быстрее.	тогда грузиться намного быстрый
Да, я бы сделала, если бы Netscape это поддерживало,	да сделать netscape это поддерживать
но они не поддерживают, так что…	поддерживать что…
Окно запроса налажено?	окно запрос наладить
Или оно все еще не отвечает,	или оно отвечать
если поставить пробел перед возвратом каретки?	поставить пробел возврат каретка
Все еще в моем списке дел.	весь мыть список дело
Джо, это еще ранняя бета.	джо это ранний бета
Так что тут куча багов.	так куча баг
Мы не знаем, что они наладят,	мы знать наладить
как они наладят, как эти исправления повлияют на нас.	наладить исправление повлиять мы
Наверное, мне нужно просто заткнуться.	наверное нужно просто заткнуться
Нет, но ты не мог бы расслабиться?	нет мочь расслабиться
У нас куча времени.	у куча время
У нас два дня.	у день
Да, у нас два дня.	да день
Хорошо, вот.	хорошо вот
Выглядит еще хуже, чем раньше.	выглядеть худой ранний
Я знаю. Это часть… процесса.	я знать это часть… процесс
Может быть, тебе не стоит смотреть, как делают колбасу.	мочь быть ты стоить смотреть делать колбаса
Проверяешь почту?	проверять почта
Что?	что
Ничего.	ничто
Нет, что?	нет что
Что, по-твоему я не отношусь к этому достаточно серьезно?	что потвоему относиться это достаточно серьёзно
Я этого не говорил.	я говорить
И не нужно. Ты так себя ведешь.	и нужно ты вести
У нас шпаргалка к экзамену.	у шпаргалка экзамен
Мы победили.	мы победить
Я просто не хочу упустить еще одну возможность.	я просто хотеть упустить один возможность
Два дня. Это все, о чем я прошу.	два день это весь просить
Ты можешь просто сосредоточиться,	ты мочь просто сосредоточиться
пока мы не оптимизируем Comet…	пока оптимизировать comet…
- О боже. - ...чтобы он загружался идеально, когда Netscape начнут поставки.	о бог чтобы загружаться идеально netscape начать поставка
Я сосредоточена.	я сосредоточить
Господи, я делаю тебе одолжение.	господь делать ты одолжение
От кого письмо?	от кто письмо
Ты…	ты…
Алекса.	алекс
Давай.	давать
Читай.	читать
Это новая бета.	это новый бета
Мне ее поблагодарить, или ты хочешь сочинить что-то такое,	я поблагодарить хотеть сочинить чтоть такой
что заставит ее чувствовать себя	заставить чувствовать
полным дерьмом за то, что помогала тебе?	полный дерьмо то помогать ты
Перестань.	перестать
Ладно.	ладный
Выглядит так же, как и старая версия.	выглядеть же старый версия
Да, обложка та же. Посмотрим, как работает.	да обложка тот же посмотреть работать
Ух ты.	ух ты
Это намного быстрее, чем я думала.	это намного быстрый думать
- Да. - Ничего себе.	да ничто себя
Подожди.	подождать
Ты что, можешь поместить текст в поля прежде, чем страница полностью загрузится?	ты что мочь поместить текст поль прежде страница полностью загрузиться
Здорово.	здорово
Итак, у них есть поддержка JPEG.	итак поддержка jpeg
Форматирование идеально.	форматирование идеально
Договорюсь о звонке с Джимом Кларком.	договориться звонок джим кларк
Знаешь, что мы могли бы сделать?	знаешь мочь сделать
Мы могли бы поместить значок на нашей домашней странице	мы мочь поместить значок наш домашний страница
со словами “Оптимизировано под Netscape”.	слово “оптимизировать netscape”
И гифки будут плавно перетекать, если...	и гифка быть плавно перетекать если
Постой, постой…	постоять постой…
Что это? Этого раньше не было.	что это это ранний быть
Что за Yahoo?	что yahoo
Двое парней. Стэнфорд. Раньше назывались	двое парный стэнфорд ранний называться
“Гид Джерри и Дэвида по Всемирной Паутине”.	“гид джерри дэвид всемирный паутине”
Но…	но…
Это отстой. Дизайн ужасный,	это отстой дизайн ужасный
нет поддержки изображений, они…	поддержка изображение они…
На панели инструментов.	на панель инструмент
Что?	что
Они на панели инструментов.	они панель инструмент
Вот и все.	вот весь
Они выиграли.	они выиграть
Они - каталог в интернет.	они каталог интернет
Нас не существует.	мы существовать
О боже.	о бог
Ну же.	ну же
Джо.	джо
Джо!	джо
Там кофе.	там кофе
Мне не надо.	я надо
Я хотела, чтобы все получилось.	я хотеть получиться
Я хотела, чтобы у нас с тобой получилось.	я хотеть ты получиться
Да?	да
Я тоже.	я тоже
Получалось.	получаться
Какое-то время.	какоеть время
Какое-то время.	какоеть время
Да.	да
Дело в том, что они смогут нам дать...	дело тот смочь мы дать
Это ты.	это ты
Это всегда была ты.	это ты
Спасибо. Всем спасибо.	спасибо весь спасибо
Давайте сразу к делу.	давать сразу дело
Привет.	привет
Рада, что ты передумала.	рада передумать
Я еду только ради лобстера термидора.	я еда ради лобстер термидор
...и возвращаясь к веб-поиску,	и возвращаться вебпоиск
мне сообщили, что когда Netscape запустят на этой неделе,	сообщить netscape запустить неделя
Yahoo будет каталогом по умолчанию.	yahoo каталог умолчание
У них собственная кнопка и все прочее.	у собственный кнопка прочее
Так что Comet практически уничтожен.	так comet практически уничтожить
И…	и…
Так... как теперь быть Rover?	так rover
Должны разделить его на части, продать их на рынке B2B.	должный разделить часть продать рынок b2b
К счастью для нас, он основан на алгоритме,	к счастие мы основать алгоритм
так что у него есть некоторая ценность.	некоторый ценность
Есть… Что это, Бенджи?	есть… что это бенджи
Медицинская поисковая компания	медицинский поисковый компания
проявила некоторый интерес, поэтому…	проявить некоторый интерес поэтому…
Наверное, нам стоит рассмотреть это предложение,	наверное мы стоить рассмотреть это предложение
и попытаться получить от 20% до 30% стоимости, и...	попытаться получить 20 30 стоимость и
Эй, притормози.	эй притормозить
Как называется поисковый каталог Netscape?	как называться поисковый каталог netscape
Это… Yahoo?	это… yahoo
Прости, как?	простить как
Yahoo?	yahoo
Ya-hoo?	yahoo
Да, Yahoo. “Yahoo” с…	да yahoo “yahoo” с…
с восклицательным знаком.	восклицательный знак
Yahoo с восклицательным знаком, не с вопросительным?	yahoo восклицательный знак вопросительный
Потому что ты произносишь Yahoo с вопросительным знаком,	потому произносить yahoo вопросительный знак
- поэтому я… - Ладно.	поэтому я… ладный
Разве должно быть не… Yahoo!	разве должный не… yahoo
Конечно.	конечно
Давай.	давать
С чувством, Трип, выразительнее!	с чувство трип выразительный
Yahoo!	yahoo
Yahoo.	yahoo
Нет! Нет!	нет нет
Боже!	бог
Теперь добавь горчицы!	теперь добавить горчица
Yahoo!	yahoo
Yahoo!	yahoo
Вот! Ya-hooooooooooo!	вот yahooooooooooo
Ya-hooooooooo!	yahooooooooo
Ya-hooooooooo!	yahooooooooo
Это так...	это так
