cleaned_text	lemm_text
Сколько?	сколько
Мадам. Я уже иду.	мадам я идти
Мне все ясно. В следующий раз.	я ясно в следующий раз
Буду соблазнять не голой задницей, а стотысячной купюрой.	быть соблазнять голый задница стотысячный купюра
Был очень рад с тобой повидаться.	быть очень рад ты повидаться
Очень рад.	очень рад
И правда, очень рад!	и правда очень рад
Очень рад.	очень рад
Идите сюда. Наверх.	идти сюда наверх
Да, знаю.	да знать
Что?.. Да...	что да
Хорошо...	хорошо
- Я вам позвоню. - Синьора Панпиниа?	я позвонить синьор панпиниа
Да, прощайте. Мадам Фроше.	да прощать мадам фрош
Вдова мсье Фроше.	вдова мсьё фрош
Примите мое соболезнование.	принять мой соболезнование
Как ваша маленькая прогулка?	как ваш маленький прогулка
Вы принесли деньги?	вы принести деньга
Да, конечно.	да конечно
Но я хочу проверить содержимое чемоданчика.	но хотеть проверить содержимое чемоданчик
Я должен был передать этот чемоданчик Анжелине.	я должный передать чемоданчик анжелин
Любовница вашего покойного супруга.	любовница ваш покойный супруг
И она бы, естественно, предложила бы мне выпить.	и бы естественно предложить выпить
Налейте себе сами.	налить сам
Мадам Фроше должна была встречать мужа в аэропорту...	мадам фрош должный встречать муж аэропорт
Почему она не приехала?	почему приехать
- Она не должна была. - Ах, так. Вы нашли то, что искали?	она должный быть ах так вы найти то искать
Тут нет главного.	тут главный
Что вы называете главным?	что называть главное
Вы это отлично знаете.	вы это отлично знаете
Вот. Что это такое?	вот что это такой
Красный зайчик.	красный зайчик
Окно! Скорее закройте окно!	окно скорее закрыть окно
Окно? Сейчас...	окно сейчас
- У вас неприятности, мсье Дюпре? - Просто дурные предчувствия.	у неприятность мсьё дюпра просто дурной предчувствие
Ничего не бойтесь. Встаньте и посмотрите в окно.	ничто бояться встать посмотреть окно
С другой стороны канала светится окно. Это мы.	с сторона канал светиться окно это мы
Заходите на огонек.	заходить огонёк
Я там не буду лишним?	я быть лишний
Иду!	идти
И не забудьте чемоданчик.	и забыть чемоданчик
Не понимаю какой чемоданчик, о чем вы?	не понимать чемоданчик вы
А, вот какой чемоданчик.	а чемоданчик
Конечно.	конечно
