cleaned_text	lemm_text
Так земные воины показывают, что не прячут оружие.	так земной воин показывать прятать оружие
А ты мне симпатична, правда.	а симпатичный правда
Такая сильная натура.	такой сильный натура
Должно быть, тебе нелегко	должный быть ты нелегко
принимать помощь от незнакомцев.	принимать помощь незнакомец
Ты ведь не собираешься торопиться с ремонтом, Ферлоу?	ты собираться торопиться ремонт ферлоу
Ну, обычно, охотники за головами	ну обычно охотник голова
не попадаются мне на пути в таких количествах.	попадаться путь такой количество
Слушай. Я не понимаю твоей игры.	слушай я понимать твой игра
Но, думаю, мы можем договориться.	но думать мочь договориться
Говори.	говорить
Ты хорошо разбираешься в киберманипуляторах?	ты разбираться киберманипулятор
Я на Праулере отвезу Айрин назад на Мойю.	я праулера отвезти айрин назад мойя
Сделай это для меня. Встретимся на корабле.	сделать это я встретиться корабль
Сюда!	сюда
Да, хорошее местечко! Нас прижали!	да хороший местечко мы прижать
Не все потеряно!	не потерять
- Где Праулер? - За городом.	где праулера за город
Айрин у Ферлоу, это через площадь. Сможешь туда добраться?	айрин ферлоу это площадь смочь туда добраться
Я не брошу тебя в бою!	я бросить бой
Эй, Д'Арго, в следующий раз выбирай укрытие с запасным выходом!	эй дарго следующий выбирать укрытие запасный выход
Я не выбирал это укрытие!	я выбирать это укрытие
- Они пытаются выманить нас... - Дай мне свое оружие...	они пытаться выманить мы дать свой оружие
Я прикрою. Хоть ты отсюда выберешься.	я прикроить хоть отсюда выбраться
Крайтон, ты - мой союзник.	крайтон союзник
Я тебя не брошу.	я бросить
Отлично. Вместе нас и похоронят.	отлично вместе похоронить
Я решу проблему!	я решить проблема
Крайтон! Нет!	крайтон нет
Вы в кого это стреляете?!	вы кто это стрелять
Так ты переметнулся на другую сторону, Крайтон?	так переметнуться другой сторона крайтон
Да, ну ты же знаешь, солдаты удачи	да знаешь солдат удача
всегда выбирают более выгодные условия.	выбирать выгодный условие
Самка Крайтона!	самка крайтон
Что за...?	что за
Д'Арго! Прикрой меня!	дарго прикрыть я
- Какого черта ты делаешь?! - Смотри.	какой черта делать смотреть
Я - Капитан Байалар Крайс. Флагман Миротворцев,	я капитан байалар крайса флагман миротворец
направленный на поимку беглых заключенных	направить поимка беглый заключённый
Был отозван домой для другого дела.	быть отозвать домой другой дело
Поэтому, вознаграждение за беглецов официально отменено.	поэтому вознаграждение беглец официально отменить
Вознаграждения не будет?	вознаграждение быть
Тогда какой смысл продолжать драться?	тогда смысл продолжать драться
Ты голодна?	ты голодный
- Не настолько. - Хорошо.	не настолько хорошо
Они твои, Мясник! Пошли.	они твой мясник послать
- Как ты это сделала? - Ферлоу поработала над программой.	как это сделать ферлоу поработать программа
Но идея была моя.	но идея мой
Великолепная идея.	великолепный идея
Я бы сказала - лучшая!	я сказать хороший
Да, лучшая идея!	да хороший идея
Д'Арго! Мне нужно вернуться к Ферлоу, пока вспышки не прекратились.	дарго я нужно вернуться ферлоу пока вспышка прекратиться
Нет, Джон, они уже прекратились.	нет джон прекратиться
Что? Ты уверена?	что ты уверить
Иначе я бы...	иначе бы
Плохо себя чувствовала...	плохо чувствовать
Есть и другие звезды с такими же вспышками, Джон. Мы найдем их.	есть другой звезда такой вспышка джон мы найти они
Я был так близко...	я близко
Модуль готов.	модуль готовый
Как твое зрение?	как твой зрение
Еще расплывчато, но значительно лучше.	ещё расплывчатый значительно хороший
Послушай, Айрин.	послушать айрин
Ты ведь не отнеслась серьезно к предложению Крайса об амнистии?	ты отнестись серьёзно предложение крайса амнистия
Ты же не думаешь, что он сдержит свое слово?	ты думать сдержать свой слово
Я верю, что он восстановит меня в звании и даст почетную отставку.	я верить восстановить звание дать почётный отставка
"Но ""почетная отставка"" означает то,"	но почётный отставка означать то
что тебе облучат мозг и ты будешь обречен на Живую Смерть.	ты облучить мозг быть обречённый живой смерть
Ну, если ты знала, что предложение блеф, почему ты слушала его?	ну знать предложение блеф почему слушать он
Мне было приятно хоть на мгновение поверить, что оно было настоящим.	я приятно мгновение поверить оно настоящее
Что я могу вернуться.	что мочь вернуться
Пойду лучше запущу предстартовую проверку.	пойти запустить предстартовый проверка
Нет, нет. Береги глаза. Я сам все сделаю.	нет нет беречь глаз я сделать
Если честно... Крайтон, я...	если честно крайтон я
Я в долгу перед Ферлоу, и не могу расплатиться...	я долг ферлоу мочь расплатиться
Я была бы признательна, если бы ты смог уладить это.	я признательный смочь уладить это
ОК.	ок
Ферлоу! Что там со счетом?	ферлоу что счёт
Все включено. Запчасти, работа, время, прокат очков.	весь включить запчасть работа время прокат очки
Прокат очков?	прокат очки
Ладно, очки я вычту.	ладный очки вычесть
Тебе нужны пищевые кубики?	ты нужный пищевой кубик
Прошу прощения?	просить прощение
Мне это не оплатить.	я это оплатить
Тогда у нас проблема.	тогда проблема
Если, конечно, ты не предложишь кое-что ценное.	если конечно предложить коечто ценный
Я не имею ввиду твою очаровательную улыбку.	я иметь ввиду твой очаровательный улыбка
Возможность создать устойчивую червоточину, путешествия через пространство и время...	возможность создать устойчивый червоточина путешествие пространство время
должны быть... чрезвычайно...	должный быть чрезвычайно
- Прибыльны? - Вероятно.	прибыльный вероятно
Идет. Как только вернусь на корабль, переброшу тебе информацию.	идти как вернуться корабль перебросить ты информация
Эксклюзивные права или сделки не будет.	эксклюзивный право сделка быть
Что?	что
Нет! Нет! Э-это	нет нет ээтый
мой единственный способ попасть домой.	единственный способ попасть домой
Можешь остаться здесь и стать частью уникального эксперимента.	мочь остаться стать частью уникальный эксперимент
Не могу, не могу я здесь остаться, Ферлоу. Мне нужно двигаться,	не мочь мочь остаться ферлоу я нужно двигаться
сюда, наверняка, уже мчатся полдюжины охотников.	сюда наверняка мчаться полдюжины охотник
Ну, тогда у тебя действительно проблема.	ну действительно проблема
Данные.	дать
Начну с чистого листа.	начать чистый лист
С тобой приятно иметь дело.	с ты приятно иметь дело
Эй, Ферлоу! Через пять лет	эй ферлоу через пять год
я буду ждать тебя на том конце червоточины.	быть ждать конец червоточина
Запомни. Если тебе понадобится ремонт, ты знаешь, к кому обратиться.	запомнить если ты понадобиться ремонт знаешь кома обратиться
Ты уверен, что не хочешь остаться и узнать обо всем поподробнее?	ты уверенный хотеть остаться узнать о весь подробный
"Проект ""Русский Фарскейп"" 2006 г."	проект русский фарскейп 2006 год
