cleaned_text	lemm_text
А вот мы арестовали тебя за хранение химического оружия, согласно статье 18-ой	а арестовать хранение химический оружие согласно статья 18ий
Кроме того, тебя подозревают в убийстве Марка Янга.	кроме тот подозревать убийство марка янг
Мне нужна защита.	я нужный защита
Хочешь сказать, иммунитет?	хотеть сказать иммунитет
Нет, защита.	нет защита
"От ""Мэссив Дайнемик"". Перевезите меня отсюда, немедленно"	от мэссив дайнемик перевезти отсюда немедленно
О чем ты?	о ты
Я никого не убивал.	я никто убивать
Зачем мне его убивать? Он был кладезем невероятных изобретений.	зачем убивать он кладезь невероятный изобретение
"Его убили ""Мэссив Дайнемик""."	он убить мэссив дайнемик
Марка Янга убили Мэссив дайнемик?	марка янг убить мэссив дайнемик
Да.	да
Но зачем?	но зачем
Может, чтобы предупредить всех служащих, которые думали поступить так же?	мочь предупредить служащий который думать поступить же
А может...	а мочь
Ты просто придумываешь то, что, как ты думаешь, я хочу услышать?	ты просто придумывать то что думать хотеть услышать
Да? А Зи Эф Ти тоже я придумал?	да а зи эф ти придумать
Рейс 627? И Группу Нортвудс?	рейс 627 и группа нортвудс
Джона скотта?	джон скотт
Схему?	схема
"Все это - обман, дымовая завеса, за которой ""Мэссив дайнемик"" может делать все, что хочет, со всеми, с кем захочет."	весь это обман дымовой завеса который мэссив дайнемик делать весь хотеть весь кто захотеть
Вы это понимаете?	вы это понимать
"""Мэссив Дайнемик"" - ад, а его основатель, Уильям Белл - дьявол."	мэссив дайнемик ада основатель уильям белла дьявол
Я могу все это доказать, но только если вы обеспечите мне защиту.	я мочь это доказать обеспечить защита
Но почему ты выбрал меня?	но почему выбрать я
Почему хочешь сотрудничать именно со мной?	почему хотеть сотрудничать именно я
Потому что знаю, что могу вам доверять.	потому знать мочь доверять
Ты же совсем меня не знаешь.	ты знаешь
Мне рассказывал о вас Джон Скотт.	я рассказывать джон скотт
Иммунитет и полная защита - тогда я расскажу вам все, что знаю.	иммунитет полный защита рассказать весь знать
Агент Данэм, вас в моем расписании не было.	агент данэма мыть расписание быть
Мне не нужно договариваться о встрече.	я нужно договариваться встреча
Все в порядке.	весь порядок
Куда бы не заводили меня расследования, они всегда приводят меня сюда.	куда заводить расследование приводить сюда
Не знаю, что ты узнала после нашей последней встречи...	не знать узнать наш последний встреча
Но я надеялась, что наше желание сотрудничать заставит вас не делать поспешных выводов.	но надеяться наш желание сотрудничать заставить делать поспешный вывод
"""Мэссив Дайнемик"" нечего скрывать."	мэссив дайнемик нечего скрывать
Как раз вовремя.	как вовремя
Что так долго?	что долго
Я уверена, что ваше сотрудничество - иллюзия.	я уверить ваш сотрудничество иллюзия
Вы никогда не даете нам полезных данных, а только поднимаете новые вопросы.	вы давать мы полезный дать поднимать новое вопрос
В этом-то и смысл, да?	в этомтый смысл да
Чтобы мы все задавались вопросами?	чтобы задаваться вопрос
Гонялись за призраками?	гоняться призрак
Вы точно себя хорошо чувствуете, мисс Данэм?	вы точно чувствовать мисс данэма
Похоже, вы слишком доверяетесь собственным фантазиям.	похоже слишком доверяться собственный фантазия
Спасибо вам за все ваши предложения, и простите, что я так долго тянула с ответом, но, похоже...	спасибо ваш предложение простить долго тянуть ответ но похоже
Я наконец-то решила.	я наконецтый решить
Да, это довольно очевидно.	да это довольно очевидно
Я так понимаю, вы поймали подозреваемого.	я понимать поймать подозревать
"И пытаясь заключить сделку и получить иммунитет, он обвиняет во всем ""Мэссив Дайнемик""."	и пытаться заключить сделка получить иммунитет обвинять весь мэссив дайнемик
Во всех своих грехах.	в свой грех
Вы защищаете своего начальника, Уильяма Белла?	вы защищать свой начальник уильям белла
Если да, то сейчас самое время признаться в этом.	если да самый время признаться это
Потому что когда наш подозреваемый заговорит, вы утратите все преимущества в суде.	потому наш подозревать заговорить утратить преимущество суд
Я очень сомневаюсь в способности вашего подозреваемого...	я очень сомневаться способность ваш подозревать
"Предоставить веские доказательства против ""Мэссив Дайнемик"" или Уильяма Белла."	предоставить веский доказательство против мэссив дайнемик уильям белла
Нет, пожалуйста, Джон, не надо, пожалуйста. Я ничего не скажу.	нет пожалуйста джон надо пожалуйста я сказать
Данэм.	данэма
Свидетель мертв.	свидетель мёртвый
Что?	что
Похоже, его отравили тем же веществом, что и Марка Янга.	похоже отравить вещество марка янг
Но как? Его палата охранялась.	но как он палата охраняться
Еще не выяснили. Медсестра видела, как у него разрезалось горло. Буквально при ней.	ещё выяснить медсестра видеть разрезаться горло буквально она
Нина Шарп.	нина шарп
Что?	что
Она добралась до него. И не будет никаких доказательств, как вы и сказали.	она добраться он и никакой доказательство сказать
"Данэм, Нина Шарп и ""Мэссив Дайнемик"" помогли нам в этом расследовании."	данэма нина шарп мэссив дайнемик помочь мы расследование
Предлагаю тебе придержать свои необоснованные обвинения.	предлагать ты придержать свой необоснованный обвинение
Уолтер.	уолтер
Привет.	привет
Можете выйти?	мочь выйти
Мне надо вернуться.	я вернуться
В номер?	в номер
Нет.	нет
В бак.	в бак
Слишком много вопросов накопилось. Кто на кого работает, почему, кого надо арестовать, кто что замышляет.	слишком вопрос накопиться кто кто работать почему кто арестовать замышлять
Если Джон знал ответы, значит, они у него в памяти, значит, они у меня в памяти...	если джон знать ответ значит память значит память
Мисс Данэм...	мисс данэма
Пожалуйста, Уолтер. Мы теряем время.	пожалуйста уолтер мы терять время
Это опасно.	это опасный
Я готова рискнуть.	я готовый рискнуть
Меня мало что радует больше, чем таблетки, разве что давать их другим...	я мало радовать большой таблетка давать другой
Придумывать и проводить эксперименты...	придумывать проводить эксперимент
Которые искажают наше понимание реальности. Обычно я не против, но не в этом случае.	который искажать наш понимание реальность обычно против случай
Говорю тебе, каждый раз, когда ты погружаешься в бак...	говорить ты каждый раз погружаться бак
Ты рискуешь заработать припадок, аневризму, потерю памяти, ты даже можешь умереть.	ты рисковать заработать припадок аневризм потеря память мочь умереть
Если я не вернусь туда, умрут другие.	если вернуться туда умереть другой
А вернешься - можешь умереть сама.	а вернуться мочь умереть сам
И нет гарантий, что мы восстановим воспоминания, которые тебе нужны.	и гарантия восстановимый воспоминание который ты нужный
И не забывай: даже если и получится, ты не можешь у него ничего спросить.	и забывать получиться мочь спросить
Он меня видел.	он видеть
Нет, нет.	нет нет
Нет, это невозможно.	нет это невозможно
Дай мне немного времени, я попробую придумать способ побезопасней.	дать немного время попробовать придумать способ безопасный
Но не сегодня.	но сегодня
Отдыхай.	отдыхать
Хороших снов.	хороший сон
И вам также.	и также
Скажи ему, пусть принесет деньги, а то ноги ему тоже переломают.	сказать он пусть принести деньга нога переломать
Мне пора.	я пора
Что это с тобой?	что это ты
Он вернулся.	он вернуться
Питер Бишоп.	питер бишоп
Питер Бишоп? Вот как?	питер бишоп вот как
Сериал переведен novafilm.tv, создание субтитров мясо© ака dxp.ru спасибо нове (hatifnatten©) за предоставленный материал.	сериал перевести novafilmtv создание субтитр мясо© ака dxpru спасибо нов hatifnatten© предоставить материал
