cleaned_text	lemm_text
Жжет, я знаю. Ты в порядке.	жечь знать ты порядок
Вот так, приятель.	вот так приятель
Уилл, так мило что ты позвонил.	уилла мило позвонить
С днем рождения, мама.	с днём рождение мама
Спасибо, милый. Джессика там?	спасибо милый джессика там
Это мама.	это мама
С днем рождения!	с днём рождение
Привет, Джесс!	привет джесс
Тебе весело на Гаваях?	ты весело гавая
Да. Я видела очень красивых рыб. И черепаху, тоже.	да я видеть очень красивый рыба и черепаха тоже
Не может быть! Большую?	не быть большой
Ты не представляешь насколько...	ты представлять насколько
Мам, Я должна идти потому что мы пьем горячий шоколад	мама я должный идти пить горячий шоколад
...и Мелинда вернулась.	и мелинда вернуться
Ладно.	ладный
Мне так жаль, что тебя нет здесь но мы получили твой подарок.	я жаль получить твой подарок
Хорошо, мне некогда. Я люблю тебя милая.	хорошо некогда я любить милый
Люблю тебя. С Днём Рожденья.	любить ты с днём рождение
Спасибо. Пока.	спасибо пока
Обед.	обед
Ты был действительно хорош с эти мальчиком сегодня.	ты действительно хороший мальчик сегодня
Спасибо. Я видел такие ожоги много раз.	спасибо я видеть такой ожог раз
Ладно, итак, я взял три свои любимые вещи, ...	ладный итак взять свой любимый вещий
Такос Махи с ананасом, Португальские роллы с желе гуавы.	такос мах ананас португальский ролл желе гуава
Великолепно. И кофе Кона что бы всё это запить.	великолепно и кофе кон весь это запить
Извини. Но я не голодна.	извинить но голодный
Это прикольно, что ты это говоришь Но я тебе не верю.	это прикольный это говорить но ты верить
Ешь.	есть
Вот так, полный рот.	вот так полный рота
Вкусно. Правда вкусно.	вкусно правда вкусно
- Правда? - Честно.	правда честно
Хорошо, теперь попробуй португальский ролл.	хорошо попробовать португальский ролл
Кто большая девочка? Давай.	кто большой девочка давать
Вау!	вау
Почему на улице всегда вкуснее?	почему улица вкусный
Да, правда?	да правда
- Думаю я еще откушу. - Кусай.	думать откусить кусать
Итак, где ты научился французскому?	итак научиться французский
Я год провёл во Франции, занимался сёрфингом. А ты?	я год провести франция заниматься сёрфинг а ты
Я изучала в средней школе.	я изучать средний школа
Потом, Училась в Сорбоне в Париже в школе дизайна.	потом учиться сорбон париж школа дизайн
Тебе звонят.	ты звонить
Это клиентка. Я должна ответить.	это клиентка я должный ответить
Что значит должна? Это твой день рождения.	что значит должный это твой день рождение
- Плюнь на неё. - Да, Я хотела бы, но не могу.	плюнуть она да я хотеть бы мочь
Подожди, подожди? Почему не можешь?	подождать подождать почему мочь
Она одна из самых крупных моих клиентов.	она один самый крупный мой клиент
Хорошо, тогда скажи ей что уронила телефон в водопад.	хорошо сказать уронить телефон водопад
- Какой водопад? - Вайхи.	какой водопад вайх
Вайхи?	вайх
Там потрясающе красиво. Я не позволю тебе пропустить это.	там потрясающе красиво я позволить ты пропустить это
В отличии от звонка, который ты пропустила.	в отличие звонок который пропустить
Пойдём, дурочка.	пойти дурочка
Ты назвал меня дурочкой?	ты назвать дурочка
Смотри под ноги.	смотреть нога
Ого. Это чудесно.	ого это чудесно
Так и есть.	так есть
Вот он.	вот он
Ничего себе. Действительно прекрасно.	ничто себя действительно прекрасно
Да. 800 квадратных метров.	да 800 квадратный метр
Нет, это. Я имею ввиду, мне нравится.	нет это я иметь ввиду нравиться
Ты знаешь как сделать дом чистым и простым.	ты знаешь сделать дом чистый простой
Да. Это уборка.	да это уборка
Да. Ты знаешь, с пространством и светом.	да ты знаешь пространство свет
Я всегда говорю своим клиентам что им надо избавится от беспорядка.	я говорить свой клиент избавиться беспорядок
Знаешь, добавить света.	знаешь добавить свет
Именно.	именно
Знаешь, я думаю сбегать быстренько в душ.	знаешь думать сбегать быстренько душа
Почему бы нет?	почему нет
Кстати о беспорядке, ты тут делаешь наркотики?	кстати беспорядок делать наркотик
Нет.	нет
Для чего это?	для это
Это натуральный,, без нефти, не токсичный воск для сёрфа.	это натуральный нефть токсичный воск сёрф
- Я делаю его от царапин. - воск для сёрфа.	я делать царапина воск сёрф
Ты когда нибудь слышала про Большое тихоокеанское мусорное пятно ?	ты слышать большой тихоокеанский мусорный пятно
- Нет.Что это? - Оно между Калифорнией и Гавайями.	нетчто это оно калифорния гавайи
И это просто невероятно гигантская куча мусора	и это просто невероятно гигантский куча мусор
...попавшая в спираль из течений, верно?	попасть спираль течение верно
Но она массивная. Размером с Техас.	но массивный размер техас
Звучит жутко.	звучать жутко
Поэтому, мой материал биологический . Так он не пополняет беспорядок.	поэтому материал биологический так пополнять беспорядок
Это вроде как мой способ, ну знаешь, внести вклад.	это вроде способ знаешь внести вклад
Смотри.	смотреть
Этот парень из ЛА, Майкл Ларкин. Он хочет его продавать.	этот парень ла майкл ларкина он хотеть продавать
Он сразу сделал мне предложение.	он сразу сделать предложение
Серьезно, поэтому он каждый день звонит мне.	серьёзно поэтому каждый день звонить я
Ну, так перезвони ему?	ну перезвонить он
- Нет. - Почему?	нет почему
'Потомучто я любитель по жизни и предпочитаю держаться подальше от этого.	потомучто любитель жизнь предпочитать держаться далёкий это
Так, что ты сказал? Тебе не нравятся профессионалы?	так сказать ты нравиться профессионал
Нет, Я сказал что не все должно использоваться.	нет я сказать должный использоваться
Я иду в душ.	я идти душа
Да, это ассистент Кайла Гамильтона, мне нужен мистер Ларкин.	да это ассистент кайло гамильтон нужный мистер ларкина
Да, можете передать ему	да мочь передать
...что мистер Гамильтон хотел бы встретиться с ним	что мистер гамильтон хотеть встретиться
...когда он будет на Гавайях?	когда гавайи
Спасибо.	спасибо
Что это ты сейчас сделала?	что это сделать
Ты хочешь чтобы я на самом деле это сделала?	ты хотеть самый дело это сделать
Это подстава?	это подстава
В ЛА 10 часов.	в ла 10 часы
Потому что, знаешь, ты выплывешь из своего теплого гнездышка	потому что знаешь выплыть свой тёплый гнёздышко
...и поймаешь волну своей жизни. Или что то в этом роде.	и поймать волна свой жизнь или род
Да, да, да. так... именно так.	да да да так именно так
Итак, ты говоришь что я должен буду сделать это когда нибудь?	итак говорить должный быть сделать это нибыть
Когда нибудь.	когда нибыть
Итак, ничего слишком нарядного, верно?	итак слишком нарядный верно
Верно. Я не должен видеть как ты переодеваешься?	верно я должный видеть переодеваться
Нет.	нет
Почему?	почему
Потому что сейчас светло, и я родила двоих детей.	потому светло родить двое ребёнок
Не думай, я не скромничаю.	не думать скромничать
А стоило бы, потому что ты прекрасно сохранилась.	а стоить бы прекрасно сохраниться
Спасибо.	спасибо
Эй, Как тебе это?	эй как ты это
Выглядит отлично.	выглядеть отлично
Спасибо.	спасибо
Сколько тебе лет?	сколько ты год
А это важно?	а это важный
Я нарушаю закон?	я нарушать закон
Двадцать семь.	двадцать семь
Я определенно не буду одеваться перед тобой.	я определённо быть одеваться ты
- Эй, знаешь что тебе нужно? - Что мне нужно?	эй знаешь ты нужно что нужно
Бикини.	бикини
Это точно не то что мне нужно.	это точно нужно
Сделай это.	сделать это
Когда нибудь. Может быть.	когда нибыть мочь быть
Ну, что было не так?	ну так
Не знаю.	не знать
Мы встретились в париже, мне было 24 года.	мы встретиться париж 24 год
А два года спустя он сделал предложение.	а год спустя сделать предложение
Мы купили первый дом, появился первый ребенок. Потом второй.	мы купить один дом появиться один ребёнок потом два
А потом я поняла что мы почти не видимся.	а понять видеться
Он работал. Я работала.	он работать я работать
И даже когда мы оба были дома...	и оба дом
мы больше времени проводили с детьми а не друг с другом	время проводить ребёнок друг друг
А потом?	а потом
А потом...	а потом
Принесли мой праздничный пирог.	принести праздничный пирог
Да, ну, загадай желание.	да ну загадать желание
Алоха, Добро пожаловать в Национальный Аэропорт Гонолулу.	алох добро пожаловать национальный аэропорт гонолулу
Обьявьявляется посадка на рейс 17, до Лос Анджелеса...	обьявьявляться посадка рейс 17 лос анджелес
...поссажиров просят пройти на посадке...	поссажиров просить пройти посадка
Ладно, Кайл.	ладный кайло
Ладно, Джеки.	ладный джеки
Я на самом деле рада нашему знакомству.	я самый дело рада наш знакомство
Возвращайся.	возвращаться
Я... Я купил кое что для тебя.	я я купить кой ты
Просто сувенир, чтобы ты не забыла отпуск.	просто сувенир забыть отпуск
Спасибо. Рада была познакомится .	спасибо рада познакомиться
- Ты уже говорила. - Верно. Береги себя.	ты говорить верно беречь себя
- Хорошо. Удачно долететь. - Хорошо.	хорошо удачно долететь хорошо
С Новым Годом!	с новый год
С Новым Годом!	с новый год
- Девять, восемь, семь, шесть... - Девять, восемь, семь, шесть...	девять восемь семь шесть девять восемь семь шесть
...пять, четыре, три, два, один. ... пять, четыре, три, два, один.	пять четыре три два один пять четыре три два один
С Новым Годом!	с новый год
Уилл, я знаю почему тебе нравится кататься на сноуборде.	уилла знать почему ты нравиться кататься сноуборд
Я имею ввиду, я словно птица. Я как будто летала.	я иметь ввиду словно птица я летать
Это, болезнь, Мам. Ты подсела?	это болезнь мама ты подсесть
Да, подсела.	да подсесть
Это удивительно.	это удивительно
Посмотри на меня. Я тоже заболела.	посмотреть я я заболеть
Ты больная!	ты больной
Я могу одеть это в школу?	я мочь одеть это школа
Да. С кофтой с длинными рукавами, чтобы не замерзнуть.	да с кофта длинный рукав замёрзнуть
Мам, мы получили твои вещи. .Это твой день рождения.	мама получить твой вещий это твой день рождение
- Это от нас обоих. - Я подписала открытку.	это оба я подписать открытка
- Я должна прочитать? - Мама!	я должный прочитать мама
Извините. Ладно.	извинить ладный
"""Для мамы. С Днем Рождения, мама."	для мама с днём рождение мама
"""С любовью, Джессика и Уильям. """	с любовь джессика уильям
Прекрасно. Спасибо. Так мило. Мне нравится.	прекрасно спасибо так мило я нравиться
Ух ты.! Он прекрасен.	ух ты он прекрасный
Это осиновый лист.	это осиновый лист
Это для твоих ключей.	это твой ключ
Мне нравится. Спасибо. Это так мило с вашей стороны ребята.	я нравиться спасибо это мило ваш сторона ребята
А знаете что.? Я по вам очень сильно соскучилась.	а знаете что я очень сильно соскучиться
Обнимите меня. Идите.	обнять я идти
- Мы тоже соскучились, мама. - Мы тоже соскучились, мама.	мы соскучиться мама мы соскучиться мама
Вы в идеальной позиции для щекотки !	вы идеальный позиция щекотка
Это было весело. Чего вы ещё хотите?	это весело что ещё хотеть
Подробностей. Посмотрите на неё, она прями сияет!	подробность посмотреть она прямить сиять
Это все из-за одной ночи?	это изз один ночь
Вы провели вместе ночь?	вы провести вместе ночь
Да. И эта ночь обернулась двумя,	да и этот ночь обернуться два
когда он появился у неё в комнате на следующее утро.	появиться она комната следующий утро
- Иди ты. - Начни с его имени.	идти ты начать имя
Его зовут Кайл Гамильтон.	он звать кайло гамильтон
- Сколько ему лет? - Двадцать семь.	сколько год двадцать семь
Двадцать семь?	двадцать семь
27 лет и инструктор по серфингу.	27 год инструктор серфинг
Боже мой! И у тебя с ним был сэкс?	бог мой и сэкс
Просто бесподобные два дня и две ночи...	просто бесподобный день два ночь
Бесподобные?	бесподобный
Знаете, всем этим я обязана Кристине.	знаете весь это обязать кристине
Даже не знаю как отблагодатить тебя?	даже знать отблагодатить ты
Ну, я просто рада что ты счастлива.	ну просто рада счастливый
Знаешь, как любила говорить моя бабушка...	знаешь любить говорить бабушка
"""Единственный способ повлиять на человека это переспать с кем нибудь другим. """	единственный способ повлиять человек это переспать кто другой
Твоя бабушка так говорила?	твой бабушка говорить
Да, именно.	да именно
- С днем рождения, Джеки. - Спасибо.	с днём рождение джеки спасибо
Ты движешься вперед.	ты двигаться вперёд
За движение.	за движение
- За движение. - За движение.	за движение за движение
Когда я упаковывала вещи, я забыла зарядку...	когда упаковывать вещий забыть зарядка
...а когда я добралась мой телефон уже умер.	а добраться телефон умереть
Ты могла воспользоваться телефоном отеля?	ты мочь воспользоваться телефон отель
Извини. Это из школы Джессики.	извинить это школа джессика
Алло?	алло
Что на тебе надето?	что ты надеть
Джинсы и рубашка. Как ты?	джинса рубашка как ты
Хорошо. А как ты?	хорошо а ты
Очень занята.	очень занятый
Звучит так, как будто тебе нужен отпуск.	звучать так ты нужный отпуск
Я думаю тебе стоит вернуться на Гаваи.	я думать ты стоить вернуться гавай
У меня отпуск раз в пять лет.	у отпуск пять год
Да брось, Джеки. Так нельзя жить.	да бросить джеки так жить
Наверное. Но у меня клиент. Могу я тебе перезвонить?	наверное но клиент мочь ты перезвонить
Да. Эй, ты все же подумай наж этим.	да эй подумать наж это
Я правда хотел бы увидеть тебя снова.	я правда хотеть увидеть снова
Я перезвоню.	я перезвонить
Это был вызов.	это вызов
Да. Вот почему я до сих пор не перезвонила.	да вот почему сей пора перезвонить
Так, в чем вызов?	так вызов
Брось, он ребенок.	бросить ребёнок
Он молод. Я имею ввиду, все могло бы быть, будь он постарше.	он молодой я иметь ввиду мочь быть быть старший
Извините? разве вы не слышали про Фенмен Мур?	извинить слышать фенмена мур
Деми? Джулиана Мур?	деметь джулиан мур
Они обе замужем за парнями на десять лет моложе себя.	они оба замужем парень десять год молодой себя
А Кетти Курик? Ей пятьдесят а ей парню тридцать.	а кетти курик она пятьдесят парень тридцать
Парень Кэтти Курик банкир, а не серфер.	парень кэтти курик банкир серфер
Да. Но Кайл инструктор.	да но кайло инструктор
Инструктор который говорит на французском.	инструктор который говорить французский
- Я говорила что он знает французский? - Ты упоминала это.	я говорить знать французский ты упоминать это
А что если он сумасшедший? Что если он преследует тебя?	а сумасшедший что преследовать ты
Что если он псих корорый преследует одиноких, пожилых женщин?	что псих корорый преследовать одинокий пожилое женщина
Брось, сорокалетняя это еще не пожилая.	бросить сорокалетний это пожилой
И она не одинокая.	и одинокий
Ну, я немного одинока.	ну немного одинокий
нет, ты не одинокая, ты, отчаянная, ведь так?	нет одинокий ты отчаянный так
Нет, может Николь права.	нет николь право
Я имею ввиду, может быть он убивает туристов каждую неделю.	я иметь ввиду убивать турист каждый неделя
Ага, разрезает на кусочки и прячет в холодильнике.	ага разрезать кусочек прятать холодильник
Он был милым. И очень нежным.	он милый и очень нежный
Нежным, когда приготовит тебя, и мы больше никогда тебя не увидим.	нежный приготовить ты увидеть
Ага,именно.	агаименный
Ладно, девчонки, оставим это. Оставим.	ладный девчонка оставить это оставить
Может этот парень любовь всей жизни Джеки.	мочь парень любовь весь жизнь джеки
Вот моя малышка!	вот малышок
Привет, девчонки.	привет девчонка
Итак, ты поговоришь с детьми в перерыве?	итак поговорить ребёнок перерыв
Ты планируешь путешевствие ?	ты планировать путешевствие
Пока нет.	пока нет
Ну, а я да. А собиралась обсудить это с тобой.	ну да а собираться обсудить это ты
Летишь на Гаваи повидать своего мальчика?	лететь гавай повидать свой мальчик
Энни рассказала Филу, Фил рассказал мне. Боже Джеки.	энни рассказать фил фил рассказать я бог джеки
Это ниже твоего достоинства.	это ниже твой достоинство
На самом деле, я подумывала навестить маму в Каннектикуте.	на самый дело подумывать навестить мама каннектикута
Это мои две недели, поэтому это действительно не твоё дело куда я поеду.	это мой два неделя поэтому это действительно твой дело поехать
Как хочешь пижон. Веселись.	как хотеть пижон веселиться
Почему ты разговаривала с ним?	почему разговаривать он
- С кем? - С папой.	с кто с папа
- Что ты имеешь ввиду? - Он всегда тебя расстраивает. Я видел вас.	что иметь ввиду он расстраивать я видеть вы
Извини, дорогой.	извинить дорогой
Знаешь, иногда у нас с папой бывают разногласия...	знаешь папа бывать разногласие
...и мы идем на компромисы.	и идти компромис
Мне жаль что ты видел меня сварливую.	я жаль видеть сварливый
Ты была такая счастливая когда вернулась из поездки.	ты такой счастливый вернуться поездка
А теперь ты снова грустная.	а снова грустный
Я не грустная. Правда, нет.	я грустный правда нет
Мне больше нравится когда ты счастривая.	я нравиться счастривать
Привет вы позвонили Кайлу Гамильтону. оставьте сообщение.	привет позвонить кайло гамильтон оставить сообщение
Привет Кайл. Это Джеки Лоуренс.	привет кайло это джеки лоуренс
Я просто думала над тем что ты сказал,	я просто думать сказать
...и если это тебя все еще интересует , знаешь, можем попробовать снова .	и это интересовать знаешь мочь попробовать снова
Значит так. Ладно.	значит так ладный
Позвони мне если захочешь. Пока.	позвонить захотеть пока
Для вашей безопасности, пожалуйста, не оставляйте ваш багаж	для ваш безопасность пожалуйста оставлять ваш багаж
...или личный вещи без присмотра.	или личный вещий присмотр
Для вашей безопасности, пожалуйста, не оставляйте ваш багаж	для ваш безопасность пожалуйста оставлять ваш багаж
...или личный вещи без присмотра.	или личный вещий присмотр
Его здесь нет.	он нет
Зачем я это делаю?	зачем это делать
Вот почему я это делаю.	вот почему это делать
Не плохо. Ты отлично выглядишь.	не плохо ты отлично выглядеть
Спасибо.	спасибо
Я говорила что Уилл занялся сноубордом?	я говорить уилла заняться сноуборд
Он помешался на этом.	он помешаться это
Он одержим этой девушкой Гретхен Блейлер.	он одержать девушка гретхен блейлера
Да. Она... Она завоевала золото на соревнованиях, верно?	да она она завоевать золото соревнование верно
Я не знаю про соревнования но она блондинка, милая, и ей семнадцать.	я знать соревнование блондинка милый семнадцать
Значит Уиллу тоже нравятся женщины постарше?	значит уилла нравиться женщина старший
- Да. Наверное. - Умный малыш.	да наверное умный малыш
А как Джесс?	а джесс
У Джессики больше мозгов.	у джессика мозги
И она на самом деле умная, и упрямая когда это нужно.	и самый дело умный упрямый это нужно
Я скучаю по ним.	я скучать он
Уверен в этом.	уверенный это
Нет, но им бы здесь понравилось. Уилл хотел бы учиться серфингу.	нет понравиться уилла хотеть учиться серфинг
Почему бы тебе не взять их в следующий раз?	почему ты взять следующий раз
Сегодня четвертое июля и в центре Денвера жарко,	сегодня четыре июль центр денвер жарко
температура уже достигла 90 градусов.	температура достигнуть 90 градус
Девочки, пожалуйста, держитесь подальше от солнца.	девочка пожалуйста держаться далёкий солнце
Я не дождусь конца лета, когда они вернутся в школу.	я дождаться конец лето вернуться школа
Николь, ты должна увидеть фотографии от Джеки.	николь должный увидеть фотография джеки
- Она присылала тебе майл? - Нет.	она присылать ты майла нет
Ну, очевидно этот парень просто фоторграф-любитель...	ну очевидно парень просто фоторграфлюбитель
Она уезжала, наверное, четыре раза за последние шесть месяцев.	она уезжать наверное четыре раз последний шесть месяц
Ух ты. Она на доске. Она выглядит так как будто у неё получается..	ух ты она доска она выглядеть она получаться
Это шесть часов полета. Пол дня туда, пол дня обратно.	это шесть часы полёт половина день туда половина день обратно
Это невероятная трата времени, ты так не думаешь?	это невероятный трата время думать
Не знаю. Я так не делала.	не знать я делать
Николь, у неё кризис среднего возраста.	николь она кризис среднее возраст
Но вместо того чтобы перекрасить волосы и заняться йогой...	но вместо перекрасить волос заняться йога
...она каждый месяц летает до полпути к Японии.	она каждый месяц летать полпути япония
Это серьезно.	это серьёзно
Ух ты! Это этот парень? Горячий.	ух ты это парень горячий
Навегное.	навегной
Нет, так и есть. Он горячий.	нет есть он горячий
Боже мой. Посмотри на его плечи.	бог мой посмотреть плечо
 Ладно, ладно.	ладный ладный
Мы должны поговорить с ней о её чувствах.	мы должный поговорить её чувство
Наверное ты права.	наверное право
Вернись ка на одну.	вернуться ка один
Эй, я хочу кое что спросить.	эй хотеть кой спросить
Валяй.	валять
Ну, на самом деле, Я давно хотел спросить у тебя, но...	ну самый дело я давно хотеть спросить ты но
Вернувшись в Денвер...	вернуться денвер
Ты не встречалась с этим горным мужчиной, ведь так?	ты встречаться это горный мужчина так
Потому что просто я представил эту картину с парнями во фланелевых рубашках,	потому просто представить картина парень фланелевый рубашка
медведи гризли и...	медведь гризли и
Нет.	нет
Ладно, хорошо, я просто... мне не нравится эта идея.	ладный хорошо просто нравиться этот идея
Что ты хочешь сказать?	что хотеть сказать
Что я хочу сказать? Думаю я хочу сказать это.	что хотеть сказать думать хотеть сказать это
Ты мне на самом деле нравишься. И я хочу чтобы ты была моей девушкой.	ты самый дело нравиться и хотеть мой девушка
Я тебе нравлюсь, и ты хочешь чтобы я была твоей девушкой.	я ты нравиться хотеть твой девушка
Ага.	ага
- И никаких свиданий с другими? - Нет.	и никакой свидание другой нет
А как же ты?	а ты
Я буду встречаться с кем захочу.	я быть встречаться кто захотеть
Нет, Серьезно. Как ты на это смотришь?	нет серьёзно как это смотреть
Я с удовольствием стану твоей девушкой.	я удовольствие стать твой девушка
Ого, выглядишь невероятно.	ого выглядеть невероятно
Спасибо. Чувствую себя отлично.	спасибо чувствовать отлично
Вся банда здесь.	весь банда здесь
Привет вам девчонки.	привет девчонка
Привет.	привет
Как прошла поездка?	как пройти поездка
Отлично. Что происходит?	отлично что происходить
Ты была на Гаваях четыре раза включая Рождество.	ты гавая четыре раз включая рождество
Ты знаешь это?	ты знаешь это
Да была. Что в этом такого?	да быть что такой
В этом ничего такого нет, если ты не делаешь из этого секрет?	в такой нет делать секрет
Ты знаешь.. Не делаю. Это только то, что я не целеюсь и болтаю все время.	ты знаешь не делать это то целеиться болтать время
Как ты собираешься привыкнуть к тому что ты одинока	как собираться привыкнуть тот одинокий
...если ты все время мотаешься на Гавайи?	если время мотаться гавайи
Я не одинока. У меня есть парень.	я одинокий у парень
Теперь он твой парень?	теперь твой парень
Хорошо, а что происходит когда ты возвращаешься? Здесь есть много парней которые могли бы тебя устроить	хорошо происходить возвращаться здесь парный который мочь устроить
Вы, девчонки, никогда не осуждали меня, ни разу за все эти годы	вы девчонка осуждать я раз год
А теперь мы это делаем.	а это делать
Николь права. Твое место здесь.	николь право твой место здесь
Ну, мне нравятся Гавайи и мне нравится Кайл.	ну нравиться гавайи нравиться кайло
Так почему мое место здесь?	так почему мой место здесь
Что тебе нравится так это секс на Гавайях. Вот что тебе нравится.	что ты нравиться это секс гавайи вот ты нравиться
Знаешь что, Энни, ты не знаешь всей истории.	знаешь что энни знаешь весь история
Он на тринадцать лет моложе тебя.	он тринадцать год молодой ты
Я имею ввиду, как это вообще может быть возможно?	я иметь ввиду это вообще возможно
Ну, мне жаль что у вас не закружилась голова от него, ...	ну жаль закружиться голова он
...но мы встречаемся уже семь месяцев.	но встречаться семь месяц
Ладно. Возможно Джеки права и она знает что делает.	ладный возможно джеки право знать делать
Тем не менее, мы должны были это обсудить.	тем менее должный это обсудить
...если бы ему было сорок а Джеки двадцать семь.	если сорок джеки двадцать семь
Нет, мы больше не будем это обсуждать, никогда,	нет быть это обсуждать никогда
...потому что на самом деле это не ваше дело.	потому самый дело это ваш дело
Мы твои подруги. И твое счастье это наше дело.	мы твой подруга и твой счастие это наш дело
И на самом деле часть меня все еще несчастна?	и самый дело часть несчастный
Потому что я никогда не была счастливее.	потому счастливый
И это меня пугает, вот и всё.	и это пугать весь
Мы не хотели тебя обидеть.	мы хотеть обидеть
И ты должна подумать о своих детях.	и должный подумать свой ребёнок
Ладно, хорошо, держите это при себе.	ладный хорошо держать это себя
Я учитываю своих детей в каждом решении, которое принимаю.	я учитывать свой ребёнок каждый решение который принимать
Джеки. Джеки, не уходи.	джеки джеки уходить
Нет, знаете что? Я не хочу говорить ничего, о чем потом пожалею.	нет знаете что я хотеть говорить ничто пожалеть
Мои дети счастливы когда счастлива я.	мой ребёнок счастливый счастливый я
Мы просто думаем что ты заслуживаешь лучшего.	мы просто думать заслуживать хороший
Почему? Потому что вы не приняли Кайла.	почему потому принять кайло
Или тут дело еще в чем то.	или дело то
Ну как же, внезапно в моей одинокой жизни...	ну же внезапно мой одинокий жизнь
...появилось развлечение, а не только угнетение или оскорбление.	появиться развлечение угнетение оскорбление
И наверное мой опасный маленький отпуск	и наверное опасный маленький отпуск
...намного лучше чем дни и ночи проведенные в офисе	намного день ночь провести офис
Джеки.	джеки
Мы добились своего.	мы добиться свой
Ты смотришь закат солнца?	ты смотреть закат солнце
Оно уже должно сесть.	оно должный сесть
Опиши это, пожалуйста.	описать это пожалуйста
На что ты смотришь в ванной? Опиши все до последней детали.	на смотреть ванна описать последний деталь
Подожди.	подождать
Привет, Клер.	привет клер
Я разрываюсь, что лучше, римская расцветка или плиссировка.	я разрываться хороший римский расцветка плиссировка
Римская расцветка или плиссировка?	римский расцветка плиссировка
Можем... можем мы обсудить это завтра?	мочь мочь обсудить это завтра
Генри уедет рано. Ты можешь приехать?	генри уехать рано ты мочь приехать
Хорошо. Я скоро буду.	хорошо я скоро быть
Спасибо.	спасибо
Извини Кайл. Звонила клиентка. Мне нужно с ней встретиться.	извинить кайло звонить клиентка я нужно встретиться
Вечером в воскресенье?	вечером воскресение
Да. Её муж завтра уезжает.	да её муж завтра уезжать
Она хочет чтобы я с ним встретилась.	она хотеть встретиться
Генри и я решили построить ещё один дом в Джексоне.	генри решить построить ещё дом джексон
- Привет Джеки. - Вот план.	привет джеки вот план
- Привет Генри. - Более семи тысяч квадратных футов.	привет генри более семь тысяча квадратный фут
Гараж на три машины и спа.	гараж машина спа
Извините меня, дамы.	извинить я дама
Мы хотели бы чтобы ты возглавила начало	мы хотеть возглавить начать
...и поработала с архитектором.	и поработать архитектор
О, нет. Это работа моей мечты. О ней напишут в журналах.	о нет это работа мой мечта о написать журнал
- Чтож, поздравляю. - Спасибо.	чтожий поздравлять спасибо
Это просто мысль что придется работать на эту женщину еще год ...	это просто мысль прийтись работать женщина год
Это нужно?	это нужно
Ну, я имею ввиду, это очень удивительно.	ну иметь ввиду это очень удивительно
Но я должна решить как быть с детьми.	но должный решить ребёнок
Знаешь, они еще не пошли в школу.	знаешь послать школа
Хорошо, найми няню.	хорошо нанять няня
Даниэль не позволит. Он не доверяет незнакомцам.	даниэль позволить он доверять незнакомец
Даниэль тебе не позволит? Ну...	даниэль ты позволить ну
Детка, почему тебе нужно разрешение Даниэля?	детка почему ты нужно разрешение даниэль
Ты прав. Не нужно.	ты право не нужно
Уилл, Джесс, это Лиза.	уилла джесс это лиза
- Привет. - Привет.	привет привет
Она будет помогать нам до конца лета.	она помогать мы конец лето
Ну знаете, отвозить в лагерь и всякое такое.	ну знаете отвозить лагерь всякий такой
Почему бы тебе не показать ей свою комнату?	почему ты показать комната
- Конечно. - Мило.	конечно мило
Спасибо.	спасибо
Мам?	мама
Да?	да
- У меня есть подружка, Стефани, Stephanie... - Я не знала что у тебя есть подружка.	у подружка стефани stephanie я знать подружка
Есть. Я встретил её на Четвертое Июля.	есть я встретить её четыре июль
И вчера, когда я занял второе место по плаванию...	и вчера занять два место плавание
...она сказала что я не выиграл потому что слишком маленький.	она сказать выиграть слишком маленький
Она сказала что я бы плавал быстрее если бы не был маленьким.	она сказать плавать быстрый маленькая
Прежде всего, Уилл, ты именно такого размера, какого должен быть.	прежде всего уилла именно такой размер какой должный быть
И все растут с разной скоростью.	и расти разный скорость
И знаешь, никто не может говорить, что кто-то слишком большой или кто-то слишком маленький.	и знаешь никто говорить ктоть слишком большой ктоть слишком маленький
И судя по твоему отцу...	и судить твой отец
...ты очень скоро будешь возвышаться над всеми нами.	ты очень скоро быть возвышаться весь мы
Да?	да
И если Стефани этого не понимает, и не хочет принимать тебя таким...	и стефани понимать хотеть принимать такой
...какой ты есть, то это её проблеммы.	какой есть это её проблемма
- Откуда у тебя эта майка? - Мелинда дала её мне.	откуда этот майк мелинда дать её я
- Клевая. - Спасибо.	клевый спасибо
Эй, и еще, если Стефани твоя подружка...	эй ещё стефани твой подружка
...ей не стоило бы говорить тебе такие вещи.	она стоить говорить ты такой вещий
Она должна говорить приятные вещи. Хорошие вещь.	она должный говорить приятный вещий хороший вещь
- Я люблю тебя, Уилл. - Я знаю.	я любить ты уилла я знать
Ну же, милая. Я уезжаю всего на пять дней.	ну же милый я уезжать пять день
- Джессика, ты была очень грубой. - Нет, не была.	джессика очень грубый нет быть
Да, ты ведешь себя как трехлетняя.	да вести трехлетний
Тогда уезжай и оставь меня в покое.	тогда уезжать оставить покой
Я хотела бы попрощаться. Как следует попрощаться.	я хотеть попрощаться как следовать попрощаться
Знаешь, я не... Я не знаю почему ты так расстроена.	знаешь не я знать почему расстроить
Я думала тебе нравится быть с папой и Мелиндой.	я думать ты нравиться папа мелинда
Я говорила тебе что нет.	я говорить ты нет
Ну, у нас ведь было соглашение	ну соглашение
Тогда уезжай.	тогда уезжать
